,Date, Signal(dBm), Noise(dBm), Channel, Security, Mode,SSID,BSSID
30926,"11/10/2023, 8:30:54 pm", -76, -95, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30927,"11/10/2023, 8:30:41 pm", -72, -94, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30928,"11/10/2023, 8:30:28 pm", -73, -97, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30929,"11/10/2023, 8:30:14 pm", -75, -95, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30930,"11/10/2023, 8:30:01 pm", -81, -96, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30931,"11/10/2023, 8:29:44 pm", -79, -96, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30932,"11/10/2023, 8:29:31 pm", -79, -96, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30933,"11/10/2023, 8:29:18 pm", -79, -95, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30934,"11/10/2023, 8:29:05 pm", -74, -96, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30935,"11/10/2023, 8:28:52 pm", -78, -95, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30936,"11/10/2023, 8:28:39 pm", -68, -95, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30937,"11/10/2023, 8:28:26 pm", -64, -95, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30938,"11/10/2023, 8:28:13 pm", -65, -94, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30939,"11/10/2023, 8:28:00 pm", -73, -95, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30940,"11/10/2023, 8:27:47 pm", -70, -90, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30941,"11/10/2023, 8:27:33 pm", -67, -95, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30942,"11/10/2023, 8:27:20 pm", -67, -95, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30943,"11/10/2023, 8:27:07 pm", -70, -95, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30944,"11/10/2023, 8:26:54 pm", -78, -94, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30945,"11/10/2023, 8:26:42 pm", -76, -96, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30946,"11/10/2023, 8:26:25 pm", -80, -95, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30947,"11/10/2023, 8:26:12 pm", -85, -95, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30948,"11/10/2023, 8:25:59 pm", -88, -96, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30949,"11/10/2023, 8:25:47 pm", -88, -96, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30950,"11/10/2023, 8:25:34 pm", -88, -96, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30951,"11/10/2023, 8:25:22 pm", -94, -94, 136, WPA2-Enterprise, ac,eduroam ,A8-9D-21-71-D4-EF
30952,"11/10/2023, 8:34:50 pm", -89, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30953,"11/10/2023, 8:34:36 pm", -89, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30954,"11/10/2023, 8:34:21 pm", -89, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30955,"11/10/2023, 8:34:08 pm", -82, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30956,"11/10/2023, 8:33:55 pm", -81, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30957,"11/10/2023, 8:33:41 pm", -86, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30958,"11/10/2023, 8:33:28 pm", -84, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30959,"11/10/2023, 8:33:16 pm", -85, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30960,"11/10/2023, 8:25:22 pm", -91, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30961,"11/10/2023, 8:25:09 pm", -91, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30962,"11/10/2023, 8:24:56 pm", -91, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30963,"11/10/2023, 8:24:43 pm", -86, -97, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30964,"11/10/2023, 8:24:31 pm", -86, -97, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30965,"11/10/2023, 8:24:18 pm", -70, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30966,"11/10/2023, 8:24:06 pm", -70, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30967,"11/10/2023, 8:23:53 pm", -70, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30968,"11/10/2023, 8:23:40 pm", -87, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30969,"11/10/2023, 8:23:02 pm", -93, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30970,"11/10/2023, 8:22:50 pm", -93, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30971,"11/10/2023, 8:22:38 pm", -93, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30972,"11/10/2023, 8:21:48 pm", -75, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30973,"11/10/2023, 8:21:36 pm", -75, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30974,"11/10/2023, 8:21:21 pm", -81, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30975,"11/10/2023, 8:21:08 pm", -81, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30976,"11/10/2023, 8:20:55 pm", -81, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30977,"11/10/2023, 8:20:42 pm", -77, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30978,"11/10/2023, 8:20:29 pm", -77, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30979,"11/10/2023, 8:20:16 pm", -84, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30980,"11/10/2023, 8:20:04 pm", -84, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30981,"11/10/2023, 8:19:51 pm", -84, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30982,"11/10/2023, 8:19:38 pm", -86, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30983,"11/10/2023, 8:19:25 pm", -86, -95, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30984,"11/10/2023, 8:19:10 pm", -91, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30985,"11/10/2023, 8:18:57 pm", -91, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30986,"11/10/2023, 8:11:59 pm", -88, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30987,"11/10/2023, 8:11:46 pm", -88, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30988,"11/10/2023, 8:10:43 pm", -84, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30989,"11/10/2023, 8:10:30 pm", -84, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30990,"11/10/2023, 8:10:15 pm", -84, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30991,"11/10/2023, 8:09:41 pm", -87, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30992,"11/10/2023, 8:09:29 pm", -87, -96, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30993,"11/10/2023, 8:08:25 pm", -90, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30994,"11/10/2023, 8:08:12 pm", -90, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30995,"11/10/2023, 8:08:00 pm", -90, -94, 36, Open, ac,UNSW Guest ,08-CC-68-B4-54-CC
30996,"11/10/2023, 8:29:18 pm", -91, -96, 161, WPA2-Enterprise, a/n,uniwide ,54-78-1A-BF-66-2E
30997,"11/10/2023, 8:29:05 pm", -91, -96, 161, WPA2-Enterprise, a/n,uniwide ,54-78-1A-BF-66-2E
30998,"11/10/2023, 8:28:52 pm", -91, -96, 161, WPA2-Enterprise, a/n,uniwide ,54-78-1A-BF-66-2E
30999,"11/10/2023, 8:28:39 pm", -87, -96, 161, WPA2-Enterprise, a/n,uniwide ,54-78-1A-BF-66-2E
31000,"11/10/2023, 8:31:47 pm", -91, -94, 149, Open, ac,UNSW Guest ,1C-E6-C7-F0-21-34
31001,"11/10/2023, 8:31:34 pm", -91, -94, 149, Open, ac,UNSW Guest ,1C-E6-C7-F0-21-34
31002,"11/10/2023, 8:26:42 pm", -87, -96, 149, Open, ac,UNSW Guest ,1C-E6-C7-F0-21-34
31003,"11/10/2023, 8:26:25 pm", -87, -96, 149, Open, ac,UNSW Guest ,1C-E6-C7-F0-21-34
31004,"11/10/2023, 8:26:12 pm", -87, -96, 149, Open, ac,UNSW Guest ,1C-E6-C7-F0-21-34
31005,"11/10/2023, 8:25:59 pm", -82, -97, 149, Open, ac,UNSW Guest ,1C-E6-C7-F0-21-34
31006,"11/10/2023, 8:25:47 pm", -91, -96, 149, Open, ac,UNSW Guest ,1C-E6-C7-F0-21-34
31007,"11/10/2023, 8:25:34 pm", -91, -96, 149, Open, ac,UNSW Guest ,1C-E6-C7-F0-21-34
31008,"11/10/2023, 8:11:08 pm", -80, -81, 11, WPA2-Personal, b/g/n,Warrane Guest ,26-5A-4C-A5-79-FD
31009,"11/10/2023, 8:10:56 pm", -80, -81, 11, WPA2-Personal, b/g/n,Warrane Guest ,26-5A-4C-A5-79-FD
31010,"11/10/2023, 8:10:43 pm", -80, -81, 11, WPA2-Personal, b/g/n,Warrane Guest ,26-5A-4C-A5-79-FD
31011,"11/10/2023, 8:08:38 pm", -73, -79, 11, WPA2-Personal, b/g/n,Warrane Guest ,26-5A-4C-A5-79-FD
31012,"11/10/2023, 8:08:25 pm", -73, -79, 11, WPA2-Personal, b/g/n,Warrane Guest ,26-5A-4C-A5-79-FD
31013,"11/10/2023, 8:08:12 pm", -73, -79, 11, WPA2-Personal, b/g/n,Warrane Guest ,26-5A-4C-A5-79-FD
31014,"11/10/2023, 8:08:00 pm", -71, -80, 11, WPA2-Personal, b/g/n,Warrane Guest ,26-5A-4C-A5-79-FD
31015,"11/10/2023, 8:37:40 pm", -83, -87, 6, WPA2-Enterprise, g/n,Global_Students ,08-CC-68-CC-3B-82
31016,"11/10/2023, 8:37:27 pm", -83, -87, 6, WPA2-Enterprise, g/n,Global_Students ,08-CC-68-CC-3B-82
31017,"11/10/2023, 8:37:15 pm", -83, -87, 6, WPA2-Enterprise, g/n,Global_Students ,08-CC-68-CC-3B-82
31018,"11/10/2023, 8:31:19 pm", -92, -95, 132, WPA2-Personal, ac,[Hidden SSID] ,08-CC-68-B5-D0-5B
31019,"11/10/2023, 8:31:06 pm", -92, -95, 132, WPA2-Personal, ac,[Hidden SSID] ,08-CC-68-B5-D0-5B
31020,"11/10/2023, 8:30:54 pm", -92, -95, 132, WPA2-Personal, ac,[Hidden SSID] ,08-CC-68-B5-D0-5B
31021,"11/10/2023, 8:28:00 pm", -90, -95, 132, WPA2-Personal, ac,[Hidden SSID] ,08-CC-68-B5-D0-5B
31022,"11/10/2023, 8:27:47 pm", -90, -95, 132, WPA2-Personal, ac,[Hidden SSID] ,08-CC-68-B5-D0-5B
31023,"11/10/2023, 8:27:33 pm", -90, -95, 132, WPA2-Personal, ac,[Hidden SSID] ,08-CC-68-B5-D0-5B
31024,"11/10/2023, 8:27:20 pm", -87, -95, 132, WPA2-Personal, ac,[Hidden SSID] ,08-CC-68-B5-D0-5B
31025,"11/10/2023, 8:27:07 pm", -87, -95, 132, WPA2-Personal, ac,[Hidden SSID] ,08-CC-68-B5-D0-5B
31026,"11/10/2023, 8:26:54 pm", -86, -96, 132, WPA2-Personal, ac,[Hidden SSID] ,08-CC-68-B5-D0-5B
31027,"11/10/2023, 8:26:42 pm", -86, -96, 132, WPA2-Personal, ac,[Hidden SSID] ,08-CC-68-B5-D0-5B
31028,"11/10/2023, 8:37:15 pm", -90, -94, 100, WPA2-Enterprise, ac,[Hidden SSID] ,58-AC-78-A3-AB-0B
31029,"11/10/2023, 8:37:02 pm", -90, -94, 100, WPA2-Enterprise, ac,[Hidden SSID] ,58-AC-78-A3-AB-0B
31030,"11/10/2023, 8:36:50 pm", -90, -94, 100, WPA2-Enterprise, ac,[Hidden SSID] ,58-AC-78-A3-AB-0B
31031,"11/10/2023, 8:29:05 pm", -93, -94, 64, Open, ac,UNSW Guest ,D4-C9-3C-C1-AA-2C
31032,"11/10/2023, 8:28:52 pm", -93, -94, 64, Open, ac,UNSW Guest ,D4-C9-3C-C1-AA-2C
31033,"11/10/2023, 8:28:39 pm", -93, -94, 64, Open, ac,UNSW Guest ,D4-C9-3C-C1-AA-2C
31034,"11/10/2023, 8:36:24 pm", -91, -92, 64, WPA2-Personal, ac,[Hidden SSID] ,58-97-1E-B2-34-62
31035,"11/10/2023, 8:36:12 pm", -91, -92, 64, WPA2-Personal, ac,[Hidden SSID] ,58-97-1E-B2-34-62
31036,"11/10/2023, 8:15:17 pm", -90, -97, 149, WPA2-Personal, ac,[Hidden SSID] ,08-CC-68-B5-D4-1A
31037,"11/10/2023, 8:15:02 pm", -90, -97, 149, WPA2-Personal, ac,[Hidden SSID] ,08-CC-68-B5-D4-1A
31038,"11/10/2023, 8:31:47 pm", -75, -93, 52, WPA2-Enterprise, a/n,eduroam ,0C-68-03-AF-5B-5F
31039,"11/10/2023, 8:31:34 pm", -75, -93, 52, WPA2-Enterprise, a/n,eduroam ,0C-68-03-AF-5B-5F
31040,"11/10/2023, 8:27:07 pm", -90, -97, 52, WPA2-Enterprise, a/n,eduroam ,0C-68-03-AF-5B-5F
31041,"11/10/2023, 8:26:54 pm", -90, -97, 52, WPA2-Enterprise, a/n,eduroam ,0C-68-03-AF-5B-5F
31042,"11/10/2023, 8:26:42 pm", -90, -97, 52, WPA2-Enterprise, a/n,eduroam ,0C-68-03-AF-5B-5F
31043,"11/10/2023, 8:26:25 pm", -70, -95, 52, WPA2-Enterprise, a/n,eduroam ,0C-68-03-AF-5B-5F
31044,"11/10/2023, 8:34:08 pm",-65,-80,6, WPA2-Enterprise, g/n,Global_Students ,1C-E6-C7-3E-DB-74
31045,"11/10/2023, 8:33:55 pm",-65,-80,6, WPA2-Enterprise, g/n,Global_Students ,1C-E6-C7-3E-DB-74
31046,"11/10/2023, 8:33:41 pm",-65,-80,6, WPA2-Enterprise, g/n,Global_Students ,1C-E6-C7-3E-DB-74
31047,"11/10/2023, 8:33:28 pm",-69,-86,6, WPA2-Enterprise, g/n,Global_Students ,1C-E6-C7-3E-DB-74
31048,"11/10/2023, 8:18:18 pm", -89, -96, 157, WPA2-Personal, ac,[Hidden SSID] ,C2-A5-11-3D-FB-4E
31049,"11/10/2023, 8:18:06 pm", -89, -96, 157, WPA2-Personal, ac,[Hidden SSID] ,C2-A5-11-3D-FB-4E
31050,"11/10/2023, 8:12:50 pm", -90, -96, 157, WPA2-Personal, ac,[Hidden SSID] ,C2-A5-11-3D-FB-4E
31051,"11/10/2023, 8:12:37 pm", -90, -96, 157, WPA2-Personal, ac,[Hidden SSID] ,C2-A5-11-3D-FB-4E
31052,"11/10/2023, 8:12:24 pm", -90, -97, 157, WPA2-Personal, ac,[Hidden SSID] ,C2-A5-11-3D-FB-4E
31053,"11/10/2023, 8:12:11 pm", -90, -97, 157, WPA2-Personal, ac,[Hidden SSID] ,C2-A5-11-3D-FB-4E
31054,"11/10/2023, 8:11:59 pm", -83, -97, 157, WPA2-Personal, ac,[Hidden SSID] ,C2-A5-11-3D-FB-4E
31055,"11/10/2023, 8:10:43 pm", -89, -97, 157, WPA2-Personal, ac,[Hidden SSID] ,C2-A5-11-3D-FB-4E
31056,"11/10/2023, 8:10:30 pm", -89, -97, 157, WPA2-Personal, ac,[Hidden SSID] ,C2-A5-11-3D-FB-4E
31057,"11/10/2023, 8:10:15 pm", -86, -95, 157, WPA2-Personal, ac,[Hidden SSID] ,C2-A5-11-3D-FB-4E
31058,"11/10/2023, 8:33:00 pm", -77, -95, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-98-FE
31059,"11/10/2023, 8:32:47 pm", -77, -95, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-98-FE
31060,"11/10/2023, 8:32:21 pm", -92, -95, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-98-FE
31061,"11/10/2023, 8:32:08 pm", -92, -95, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-98-FE
31062,"11/10/2023, 8:26:12 pm", -86, -96, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-98-FE
31063,"11/10/2023, 8:25:59 pm", -86, -96, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-98-FE
31064,"11/10/2023, 8:25:47 pm", -86, -96, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-98-FE
31065,"11/10/2023, 8:25:22 pm", -80, -96, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-98-FE
31066,"11/10/2023, 8:25:09 pm", -80, -96, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-98-FE
31067,"11/10/2023, 8:24:56 pm", -80, -96, 64, WPA2-Enterprise, a/n,uniwide ,1C-E6-C7-0D-98-FE
31068,"11/10/2023, 8:37:40 pm", -93, -97, 52, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B4-90-BD
31069,"11/10/2023, 8:37:27 pm", -93, -97, 52, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B4-90-BD
31070,"11/10/2023, 8:37:15 pm", -76, -95, 52, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B4-90-BD
31071,"11/10/2023, 8:28:00 pm", -83, -90, 1, WPA2-Enterprise, g/n,[Hidden SSID] ,00-EA-BD-E3-C6-85
31072,"11/10/2023, 8:27:47 pm", -83, -90, 1, WPA2-Enterprise, g/n,[Hidden SSID] ,00-EA-BD-E3-C6-85
31073,"11/10/2023, 8:27:33 pm", -83, -90, 1, WPA2-Enterprise, g/n,[Hidden SSID] ,00-EA-BD-E3-C6-85
31074,"11/10/2023, 8:18:44 pm", -73, -84, 6, WPA2-Enterprise, g/n,Global_Students ,18-E7-28-03-10-A3
31075,"11/10/2023, 8:18:31 pm", -73, -84, 6, WPA2-Enterprise, g/n,Global_Students ,18-E7-28-03-10-A3
31076,"11/10/2023, 8:18:18 pm", -88, -83, 6, WPA2-Enterprise, g/n,Global_Students ,18-E7-28-03-10-A3
31077,"11/10/2023, 8:18:06 pm", -88, -83, 6, WPA2-Enterprise, g/n,Global_Students ,18-E7-28-03-10-A3
31078,"11/10/2023, 8:18:44 pm", -84, -95, 64, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-CA-CF
31079,"11/10/2023, 8:18:31 pm", -84, -95, 64, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-CA-CF
31080,"11/10/2023, 8:18:18 pm", -84, -95, 64, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-CA-CF
31081,"11/10/2023, 8:18:06 pm", -82, -94, 64, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-CA-CF
31082,"11/10/2023, 8:17:53 pm", -84, -95, 64, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-CA-CF
31083,"11/10/2023, 8:16:47 pm", -86, -95, 64, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-CA-CF
31084,"11/10/2023, 8:16:34 pm", -86, -95, 64, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-CA-CF
31085,"11/10/2023, 8:16:21 pm", -86, -95, 64, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-CA-CF
31086,"11/10/2023, 8:16:08 pm", -86, -94, 64, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-CA-CF
31087,"11/10/2023, 8:15:55 pm", -83, -95, 64, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-CA-CF
31088,"11/10/2023, 8:17:53 pm", -84, -86, 1, Open, g/n,UNSW Guest ,5C-E1-76-0A-4F-C2
31089,"11/10/2023, 8:17:40 pm", -84, -86, 1, Open, g/n,UNSW Guest ,5C-E1-76-0A-4F-C2
31090,"11/10/2023, 8:17:28 pm", -84, -86, 1, Open, g/n,UNSW Guest ,5C-E1-76-0A-4F-C2
31091,"11/10/2023, 8:16:47 pm", -90, -85, 1, Open, g/n,UNSW Guest ,5C-E1-76-0A-4F-C2
31092,"11/10/2023, 8:33:00 pm", -74, -94, 100, WPA2-Enterprise, ac,[Hidden SSID] ,08-CC-68-B4-A3-2D
31093,"11/10/2023, 8:32:47 pm", -74, -94, 100, WPA2-Enterprise, ac,[Hidden SSID] ,08-CC-68-B4-A3-2D
31094,"11/10/2023, 8:32:34 pm", -74, -94, 100, WPA2-Enterprise, ac,[Hidden SSID] ,08-CC-68-B4-A3-2D
31095,"11/10/2023, 8:25:09 pm", -92, -94, 100, WPA2-Enterprise, ac,[Hidden SSID] ,08-CC-68-B4-A3-2D
31096,"11/10/2023, 8:24:56 pm", -92, -94, 100, WPA2-Enterprise, ac,[Hidden SSID] ,08-CC-68-B4-A3-2D
31097,"11/10/2023, 8:24:43 pm", -92, -94, 100, WPA2-Enterprise, ac,[Hidden SSID] ,08-CC-68-B4-A3-2D
31098,"11/10/2023, 8:27:47 pm", -86, -95, 165, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B4-A7-2B
31099,"11/10/2023, 8:27:33 pm", -86, -95, 165, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B4-A7-2B
31100,"11/10/2023, 8:27:20 pm", -86, -95, 165, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B4-A7-2B
31101,"11/10/2023, 8:27:07 pm", -90, -96, 165, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B4-A7-2B
31102,"11/10/2023, 8:26:54 pm", -90, -96, 165, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B4-A7-2B
31103,"11/10/2023, 8:26:42 pm", -90, -96, 165, WPA2-Enterprise, ac,Global_Students ,08-CC-68-B4-A7-2B
31104,"11/10/2023, 8:19:10 pm", -87, -94, 149, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-F9-0F
31105,"11/10/2023, 8:18:57 pm", -87, -94, 149, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-F9-0F
31106,"11/10/2023, 8:18:44 pm", -87, -94, 149, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-F9-0F
31107,"11/10/2023, 8:12:24 pm", -91, -97, 149, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-F9-0F
31108,"11/10/2023, 8:12:11 pm", -91, -97, 149, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-F9-0F
31109,"11/10/2023, 8:11:59 pm", -91, -97, 149, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-F9-0F
31110,"11/10/2023, 8:11:46 pm", -88, -97, 149, WPA2-Enterprise, a/n,eduroam ,F0-9E-63-1D-F9-0F
31111,"11/10/2023, 8:30:14 pm", -84, -90, 6, WPA2-Enterprise, g/n,Global_Students ,D4-C9-3C-9C-09-04
31112,"11/10/2023, 8:30:41 pm", -90, -94, 52, Open, ac,UNSW Guest ,08-CC-68-B5-98-8C
31113,"11/10/2023, 8:30:28 pm", -90, -94, 52, Open, ac,UNSW Guest ,08-CC-68-B5-98-8C
31114,"11/10/2023, 8:30:14 pm", -90, -94, 52, Open, ac,UNSW Guest ,08-CC-68-B5-98-8C
31115,"11/10/2023, 8:33:00 pm", -68, -82, 11, WPA2-Enterprise, g/n,eduroam ,D0-72-DC-5C-0E-B0
31116,"11/10/2023, 8:32:47 pm", -68, -82, 11, WPA2-Enterprise, g/n,eduroam ,D0-72-DC-5C-0E-B0
31117,"11/10/2023, 8:32:34 pm", -68, -82, 11, WPA2-Enterprise, g/n,eduroam ,D0-72-DC-5C-0E-B0
31118,"11/10/2023, 8:25:59 pm", -71, -89, 11, WPA2-Enterprise, g/n,eduroam ,D0-72-DC-5C-0E-B0
31119,"11/10/2023, 8:25:47 pm", -71, -89, 11, WPA2-Enterprise, g/n,eduroam ,D0-72-DC-5C-0E-B0
31120,"11/10/2023, 8:25:34 pm", -71, -89, 11, WPA2-Enterprise, g/n,eduroam ,D0-72-DC-5C-0E-B0
31121,"11/10/2023, 8:25:22 pm", -67, -82, 11, WPA2-Enterprise, g/n,eduroam ,D0-72-DC-5C-0E-B0
31122,"11/10/2023, 8:25:09 pm", -67, -82, 11, WPA2-Enterprise, g/n,eduroam ,D0-72-DC-5C-0E-B0
31123,"11/10/2023, 8:24:56 pm", -64, -87, 11, WPA2-Enterprise, g/n,eduroam ,D0-72-DC-5C-0E-B0
31124,"11/10/2023, 8:17:53 pm", -93, -96, 64, Open, a/n,UNSW Guest ,1C-E6-C7-5B-15-3C
31125,"11/10/2023, 8:17:40 pm", -93, -96, 64, Open, a/n,UNSW Guest ,1C-E6-C7-5B-15-3C
31126,"11/10/2023, 8:17:28 pm", -93, -96, 64, Open, a/n,UNSW Guest ,1C-E6-C7-5B-15-3C
31127,"11/10/2023, 8:17:15 pm", -87, -95, 64, Open, a/n,UNSW Guest ,1C-E6-C7-5B-15-3C
31128,"11/10/2023, 8:17:03 pm", -87, -95, 64, Open, a/n,UNSW Guest ,1C-E6-C7-5B-15-3C
31129,"11/10/2023, 8:16:47 pm", -87, -95, 64, Open, a/n,UNSW Guest ,1C-E6-C7-5B-15-3C
31130,"11/10/2023, 8:05:33 pm", -90, -96, 112, WPA/WPA2-Personal, ac,[Hidden SSID] ,72-5B-D8-BB-86-5D
31131,"11/10/2023, 8:05:16 pm", -90, -96, 112, WPA/WPA2-Personal, ac,[Hidden SSID] ,72-5B-D8-BB-86-5D
31132,"11/10/2023, 8:17:53 pm", -89, -90, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,A0-0F-37-4C-93-22
31133,"11/10/2023, 8:17:40 pm", -89, -90, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,A0-0F-37-4C-93-22
31134,"11/10/2023, 8:17:28 pm", -89, -90, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,A0-0F-37-4C-93-22
31135,"11/10/2023, 8:16:21 pm", -84, -85, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,A0-0F-37-4C-93-22
31136,"11/10/2023, 8:16:08 pm", -84, -85, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,A0-0F-37-4C-93-22
31137,"11/10/2023, 8:15:55 pm", -84, -85, 6, WPA2-Enterprise, g/n,[Hidden SSID] ,A0-0F-37-4C-93-22
